Case_Number,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Street_Code,Street_Name,Postal_Code,Day_of_Week,Year,Month_Code,Month_Name,Day_of_Month,Hour_of_Day,Shift_Description,Pedestrian_Cause_Description,Vehicle_Type_Description,Vehicle_Model_Description,Vehicle_Brand_Description,Vehicle_Color_Description,License_Description,License_Age,UTM_X_Coordinate,UTM_Y_Coordinate,Longitude,Latitude,datetime
2023S001705    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0047B0047B,Friday,2023,3,March,24,11,Morning,No és causa del  vianant,Motorcycle,CB500FA,HONDA,Black,A,19,427645.65,4583125.1,2.13337515,41.39455993,2023-03-24 11:00:00
2023S004810    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0049 0051,Wednesday,2023,8,August,9,8,Morning,No és causa del  vianant,Motorcycle,TWEET,PEUGEOT,Black,A1,2,427707.3,4583220.56,2.134101122,41.395425248,2023-08-09 08:00:00
2023S005130    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0063 0063,Tuesday,2023,8,August,29,8,Morning,No és causa del  vianant,Motorcycle,S01,SILENCE,Black,A2,41,427602.93,4583375.03,2.132834294,41.396807102,2023-08-29 08:00:00
2023S006047    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0067 0067,Wednesday,2023,10,October,11,15,Afternoon,No és causa del  vianant,Motorcycle,XP500A,YAMAHA,Black,A2,44,427586.66,4583416.16,2.132634766,41.397176078,2023-10-11 15:00:00
2023S005500    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0069X0069X,Monday,2023,9,September,18,9,Morning,No és causa del  vianant,Motorcycle,SH125AD,HONDA,Unknown,B,41,427618.79,4583389.8,2.13302223,41.396941558,2023-09-18 09:00:00
2023S001180    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0073 0075,Tuesday,2023,2,February,28,9,Morning,No és causa del  vianant,Motorcycle,PES125,HONDA,White,B,12,427655.06,4583522.62,2.13344018,41.39814108,2023-02-28 09:00:00
2023S000186    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0073 0075,Wednesday,2023,1,January,11,20,Afternoon,No és causa del  vianant,Moped,YN 50,YAMAHA,Gray,B,1,427599.64,4583509.26,2.132778883,41.398015761,2023-01-11 20:00:00
2023S004375    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0073 0075,Wednesday,2023,7,July,19,20,Afternoon,No és causa del  vianant,Bus,HYBRID H18,SOLARIS,Red,D,18,427655.06,4583522.62,2.13344018,41.39814108,2023-07-19 20:00:00
2023S005249    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0077 0077,Monday,2023,9,September,4,15,Afternoon,No és causa del  vianant,Motorcycle,YAGER GT 300,KYMCO,White,A,28,427631.17,4583529.52,2.1331536,41.398201075,2023-09-04 15:00:00
2023S007312    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0077 0077,Sunday,2023,12,December,10,14,Afternoon,No és causa del  vianant,Motorcycle,SH125AD,HONDA,Black,A,56,427655.06,4583522.62,2.13344018,41.39814108,2023-12-10 14:00:00
2023S003738    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0079 0079,Thursday,2023,6,June,22,0,Night,No és causa del  vianant,Motorcycle,WW125,HONDA,Unknown,B,30,427631.78,4583561.46,2.133157076,41.3984888,2023-06-22 00:00:00
2023S005815    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0079 0079,Monday,2023,10,October,2,23,Night,No és causa del  vianant,Motorcycle,SYMPHONY 125 SR,SYM,Gray,B,13,427631.78,4583561.46,2.133157076,41.3984888,2023-10-02 23:00:00
2023S001696    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0081 0091,Thursday,2023,3,March,23,18,Afternoon,No és causa del  vianant,Motorcycle,FZ6-N,YAMAHA,Orange,B,34,427681.98,4583578.13,2.133755545,41.398643459,2023-03-23 18:00:00
2023S003100    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0081 0091,Thursday,2023,5,May,25,15,Afternoon,No és causa del  vianant,Van,KANGOO EXPRESS Z.E.,RENAULT,White,B,26,427681.98,4583578.13,2.133755545,41.398643459,2023-05-25 15:00:00
2023S000449    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0081 0091,Monday,2023,1,January,23,12,Morning,No és causa del  vianant,Motorcycle,MP3 400 HPE,PIAGGIO,Unknown,A,39,427673.03,4583623.29,2.133643093,41.399049392,2023-01-23 12:00:00
2023S005153    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0081 0091,Wednesday,2023,8,August,30,9,Morning,No és causa del  vianant,Motorcycle,SH125AD,HONDA,Black,B,6,427714.85,4583654.89,2.134139547,41.399337763,2023-08-30 09:00:00
2023S003320    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0081 0091,Saturday,2023,6,June,3,20,Afternoon,No és causa del  vianant,Motorcycle,LIBERTY 125,PIAGGIO,Black,A1,1,427673.03,4583623.29,2.133643093,41.399049392,2023-06-03 20:00:00
2023S001099    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,0081 0091,Friday,2023,2,February,24,0,Night,No és causa del  vianant,Motorcycle,ADV750,HONDA,Black,A,1,427714.85,4583654.89,2.134139547,41.399337763,2023-02-24 00:00:00
2023S001449    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,157002,Hort de la Vila,0045 0045,Sunday,2023,3,March,12,20,Afternoon,No és causa del  vianant,Car,POLO,VOLKSWAGEN,Black,B,8,426946.43,4583721.78,2.124940005,41.399870728,2023-03-12 20:00:00
2023S003728    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,227200,Nena Casas,0063 0063,Wednesday,2023,6,June,21,20,Afternoon,No és causa del  vianant,Car,CLIO,RENAULT,White,B,10,427372.77,4583357.25,2.13008347,41.3966262,2023-06-21 20:00:00
2023S001525    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,236007,Orient,0005 0005,Thursday,2023,3,March,16,23,Night,No és causa del  vianant,Motorcycle,CRF1000A2,HONDA,White,A,6,427200.37,4583487.59,2.128005711,41.397784521,2023-03-16 23:00:00
2023S001415    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,236007,Orient,0005 0005,Friday,2023,3,March,10,20,Afternoon,No és causa del  vianant,Motorcycle,SH 150,HONDA,Black,A,47,427200.37,4583487.59,2.128005711,41.397784521,2023-03-10 20:00:00
2023S001443    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,237600,Pau Alcover,0045 0047,Sunday,2023,3,March,12,10,Morning,No és causa del  vianant,Motorcycle,SH125AD,HONDA,Black,A1,36,427298.94,4583803.69,2.129146752,41.400640425,2023-03-12 10:00:00
2023S007074    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,288805,Rosari,0035 0035,Tuesday,2023,11,November,28,20,Afternoon,No és causa del  vianant,Motorcycle,NSC110MPD,HONDA,Black,A1,1,427431.98,4583408.61,2.130785524,41.397094127,2023-11-28 20:00:00
2023S003848    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,320704,Sarrià,0134 0136,Tuesday,2023,6,June,27,8,Morning,No és causa del  vianant,Motorcycle,SH 125,HONDA,Black,A,14,427507.88,4582876.67,2.131757084,41.392310007,2023-06-27 08:00:00
2023S001417    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,320704,Sarrià,0138 0140,Friday,2023,3,March,10,17,Afternoon,No és causa del  vianant,Van,KANGOO,RENAULT,Unknown,B,7,427490.82,4582894.09,2.131550955,41.392465363,2023-03-10 17:00:00
2023S000302    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,320704,Sarrià,0150 0152,Monday,2023,1,January,16,19,Afternoon,No és causa del  vianant,Motorcycle,NSC110MPD,HONDA,Unknown,B,18,427430.32,4582878.74,2.1308292,41.392321652,2023-01-16 19:00:00
2023S004347    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,320704,Sarrià,0150 0152,Tuesday,2023,7,July,18,17,Afternoon,No és causa del  vianant,Car,A 200,MERCEDES-BENZ,Red,B,38,427430.32,4582878.74,2.1308292,41.392321652,2023-07-18 17:00:00
2023S005208    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,357103,Vergós,0033 0033,Friday,2023,9,September,1,21,Afternoon,No és causa del  vianant,Motorcycle,SH125D,HONDA,Black,A1,8,427314.78,4583574.24,2.129363788,41.398575297,2023-09-01 21:00:00
2023S006543    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,357103,Vergós,0045 0045,Sunday,2023,11,November,5,0,Night,No és causa del  vianant,Motorcycle,VISION,HONDA,White,B,7,427047.2,4583369.73,2.126187818,41.396709116,2023-11-05 00:00:00
2023S004219    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,357103,Vergós,0051 0051,Wednesday,2023,7,July,12,11,Morning,No és causa del  vianant,Rigid truck <= 3.5 tons,35C12,IVECO BUS,White,B,4,427123.58,4583407.73,2.127096825,41.397058296,2023-07-12 11:00:00
2023S005715    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,357103,Vergós,0057 0061,Wednesday,2023,9,September,27,20,Afternoon,No és causa del  vianant,Motorcycle,TWEET,PEUGEOT,White,B,10,427021.41,4583327.42,2.125884445,41.396325706,2023-09-27 20:00:00
2023S002133    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,700807,Ricard Zamora,0001 0001X,Friday,2023,4,April,14,17,Afternoon,No és causa del  vianant,Van,V 250 D,MERCEDES-BENZ,Gray,B,32,427578.87,4582861.02,2.132608014,41.392175452,2023-04-14 17:00:00
2023S006429    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,701433,Mig (Ascendent),000340000,Monday,2023,10,October,30,18,Afternoon,No és causa del  vianant,Van,VIVARO / ZAFIRA LIFE,OPEL,Blue,B,1,427493.84,4582971.59,2.131577792,41.393163647,2023-10-30 18:00:00
2023S006810    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,701433,Mig (Ascendent),000370000,Thursday,2023,11,November,16,15,Afternoon,No és causa del  vianant,Motorcycle,LIBERTY 125 3V,PIAGGIO,Black,B,3,427734.56,4583219.96,2.134427246,41.395422295,2023-11-16 15:00:00
2023S007178    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,701433,Mig (Ascendent),000370000,Saturday,2023,12,December,2,12,Morning,No és causa del  vianant,Motorcycle,S02,SILENCE,Unknown,B,9,427734.56,4583219.96,2.134427246,41.395422295,2023-12-02 12:00:00
2023S005357    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,701434,Mig (Descendent),000370000,Saturday,2023,9,September,9,19,Afternoon,No és causa del  vianant,Motorcycle,YP125RA SP (X-MAX TECH,YAMAHA,Black,B,9,427635.97,4583126.35,2.133259221,41.394570317,2023-09-09 19:00:00
2023S007309    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,701434,Mig (Descendent),000370000,Sunday,2023,12,December,10,6,Morning,No és causa del  vianant,Car,CUPRA LEON,CUPRA,Black,B,5,427674.67,4583267.82,2.133705193,41.395847964,2023-12-10 06:00:00
2023S000981    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,701434,Mig (Descendent),000370000,Friday,2023,2,February,17,9,Morning,No és causa del  vianant,Motorcycle,AGILITY CITY 125,KYMCO,Gray,A2,11,427645.65,4583125.1,2.13337515,41.39455993,2023-02-17 09:00:00
2023S007281    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,701434,Mig (Descendent),000370000,Friday,2023,12,December,8,2,Night,No és causa del  vianant,Motorcycle,SH 125,HONDA,Black,B,25,427678.99,4583241.88,2.133759964,41.395614721,2023-12-08 02:00:00
2023S002923    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,701434,Mig (Descendent),000390000,Wednesday,2023,5,May,17,8,Morning,No és causa del  vianant,Moped,SH 50,HONDA,White,B,2,427602.93,4583375.03,2.132834294,41.396807102,2023-05-17 08:00:00
2023S002922    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,701434,Mig (Descendent),000400000,Wednesday,2023,5,May,17,9,Morning,No és causa del  vianant,Motorcycle,NSC110MPD,HONDA,White,B,8,427605.52,4583482.64,2.1328524,41.397776536,2023-05-17 09:00:00
2023S004217    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,701434,Mig (Descendent),000400000,Wednesday,2023,7,July,12,3,Night,No és causa del  vianant,Car,CRUZE,CHEVROLET,White,B,24,427605.52,4583482.64,2.1328524,41.397776536,2023-07-12 03:00:00
2023S001863    ,5,Sarrià-Sant Gervasi,24,les Tres Torres,701434,Mig (Descendent),000400000,Saturday,2023,4,April,1,7,Morning,No és causa del  vianant,Rigid truck <= 3.5 tons,TRANSIT,FORD,White,B,15,427605.52,4583482.64,2.1328524,41.397776536,2023-04-01 07:00:00
2023S005064    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2403,Adrià Margarit,0027B0027B,Friday,2023,8,August,25,8,Morning,No és causa del  vianant,Bus,BYD EBUS,BYD,Red,D,25,427518.18,4585332.24,2.131586079,41.414427233,2023-08-25 08:00:00
2023S003068    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2403,Adrià Margarit,0029 0031,Wednesday,2023,5,May,24,9,Morning,No és causa del  vianant,Bus,O 530 G,MERCEDES-BENZ,Unknown,E D,29,427518.18,4585332.24,2.131586079,41.414427233,2023-05-24 09:00:00
2023S001450    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,3508,Aigües,0330 0350,Sunday,2023,3,March,12,19,Afternoon,No és causa del  vianant,Motorcycle,AN 400,SUZUKI,Unknown,A,42,427274.24,4585929.87,2.128595619,41.419787771,2023-03-12 19:00:00
2023S001327    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,9402,Alacant,0033 0033,Monday,2023,3,March,6,20,Afternoon,No és causa del  vianant,Moped,LIBERTY 50 2T,PIAGGIO,Black,B,1,427843.38,4583906.46,2.135646963,41.401615103,2023-03-06 20:00:00
2023S000848    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,32700,Balmes,0379 0379,Saturday,2023,2,February,11,23,Night,No és causa del  vianant,Motorcycle,SH 125,HONDA,Black,B,7,428204.64,4584253.59,2.139927149,41.404773924,2023-02-11 23:00:00
2023S002978    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,32700,Balmes,0383 0385,Friday,2023,5,May,19,15,Afternoon,No és causa del  vianant,Motorcycle,MTN690-U  (MT-07),YAMAHA,Black,A2,4,428182.1,4584284.3,2.139653867,41.405048502,2023-05-19 15:00:00
2023S005432    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,32700,Balmes,0387 0389,Wednesday,2023,9,September,13,22,Night,No és causa del  vianant,Taxi,ALHAMBRA,SEAT,Black/Yellow,B,14,428115.75,4584393.63,2.138847157,41.40602726,2023-09-13 22:00:00
2023S000401    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,32700,Balmes,0409 0413,Saturday,2023,1,January,21,4,Night,No és causa del  vianant,Car,IBIZA II,SEAT,Gray,B,9,428057.6,4584548.77,2.138133069,41.407419338,2023-01-21 04:00:00
2023S007169    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,32700,Balmes,0443 0443,Friday,2023,12,December,1,20,Afternoon,No és causa del  vianant,Motorcycle,ER-6F,KAWASAKI,Black,A2,1,427981.47,4584787.94,2.137193846,41.409566623,2023-12-01 20:00:00
2023S003943    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,32700,Balmes,0445 0445,Thursday,2023,6,June,29,21,Afternoon,No és causa del  vianant,Motorcycle,NSS125AD,HONDA,Black,B,16,427943.27,4584805.19,2.136734788,41.409718562,2023-06-29 21:00:00
2023S007340    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,33000,Balsareny,0002 0004,Tuesday,2023,12,December,12,8,Morning,No és causa del  vianant,Motorcycle,KTM 125 DUKE,KTM,Black,A1,1,427234.97,4585018.86,2.128235384,41.41157915,2023-12-12 08:00:00
2023S005048    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,38706,Benedetti,0002 0002,Thursday,2023,8,August,24,15,Afternoon,No és causa del  vianant,Motorcycle,SH 125,HONDA,Black,B,1,426829.82,4584695.73,2.123427364,41.408632061,2023-08-24 15:00:00
2023S004572    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,38706,Benedetti,0003X0003X,Thursday,2023,7,July,27,20,Afternoon,No és causa del  vianant,Motorhome,319CDI,MERCEDES-BENZ,Unknown,B,14,426972.87,4584864.31,2.125118346,41.410163403,2023-07-27 20:00:00
2023S005616    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,38706,Benedetti,0078X0078X,Saturday,2023,9,September,23,11,Morning,No és causa del  vianant,Car,ALTEA XL,SEAT,Red,B,36,427028.24,4584882.89,2.125778523,41.410335776,2023-09-23 11:00:00
2023S005447    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,41405,Bertrand i Serra,0017V0017V,Thursday,2023,9,September,14,19,Afternoon,No és causa del  vianant,Motorcycle,SH125AD,HONDA,White,B,6,427662.98,4583996.56,2.133478255,41.402410378,2023-09-14 19:00:00
2023S002770    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,44709,Bonanova,0018 0020,Tuesday,2023,5,May,9,22,Night,No és causa del  vianant,Articulated bus,LION'S CITY 18G EFFICI,MAN,Red,D,27,427491.81,4584339.01,2.13138966,41.405479255,2023-05-09 22:00:00
2023S000760    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,44709,Bonanova,0028 0028,Tuesday,2023,2,February,7,13,Morning,No és causa del  vianant,Articulated bus,7900,VOLVO,Red,D,30,427367.24,4584262.54,2.129908654,41.404779271,2023-02-07 13:00:00
2023S001199    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,44709,Bonanova,0036 0036,Wednesday,2023,3,March,1,13,Morning,No és causa del  vianant,Moped,ES2,ASKOLL,White,B,11,427330.07,4584235.49,2.129467257,41.404532282,2023-03-01 13:00:00
2023S006402    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,44709,Bonanova,0038 0038,Sunday,2023,10,October,29,11,Morning,No és causa del  vianant,Van,NUEVO Ë-BERLINGO ELÉCT,CITROEN,White,B,33,427323.96,4584218.12,2.129396253,41.404375285,2023-10-29 11:00:00
2023S006992    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,44709,Bonanova,0078 0078,Friday,2023,11,November,24,22,Night,No és causa del  vianant,Car,GRAND VITARA,SUZUKI,Gray,B,36,427027.05,4584015.62,2.125868911,41.402524544,2023-11-24 22:00:00
2023S005977    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,44800,Bonanova,0003 0003,Monday,2023,10,October,9,9,Morning,No és causa del  vianant,Motorcycle,SH125AD,HONDA,Black,B,30,427729.3,4584452.37,2.134217128,41.406521638,2023-10-09 09:00:00
2023S001320    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,44800,Bonanova,0009 0009,Monday,2023,3,March,6,17,Afternoon,No és causa del  vianant,Motorcycle,SX 125 E4,APRILIA,Black,A1,1,427694.87,4584403.28,2.133811115,41.406076407,2023-03-06 17:00:00
2023S003926    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,44800,Bonanova,0010 0010,Thursday,2023,6,June,29,16,Afternoon,No és causa del  vianant,Motorcycle,ADV750,HONDA,Black,B,31,427644.2,4584447.68,2.13319965,41.406471738,2023-06-29 16:00:00
2023S001497    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,55705,Calvó,0001 0002,Wednesday,2023,3,March,15,9,Morning,No és causa del  vianant,Motorcycle,PEOPLE S 125,KYMCO,Gray,B,5,427500.53,4584915.38,2.131424887,41.410671162,2023-03-15 09:00:00
2023S007046    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,80203,Ciutat de Balaguer,0013 0013,Monday,2023,11,November,27,14,Afternoon,No és causa del  vianant,Van,KANGOO EXPRESS Z.E.,RENAULT,White,B,20,427902.94,4583999.14,2.136348373,41.402455181,2023-11-27 14:00:00
2023S007093    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,95007,Quatre Camins,0001 0001,Wednesday,2023,11,November,29,12,Morning,No és causa del  vianant,Motorcycle,CRF1100D,HONDA,Red,A,3,427247.15,4584644.34,2.128426155,41.408207115,2023-11-29 12:00:00
2023S007431    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,95007,Quatre Camins,0012 0012,Thursday,2023,12,December,14,16,Afternoon,No és causa del  vianant,Van,FIAT DOBLO,FIAT,White,B,1,427270.34,4584645.58,2.128703431,41.408220383,2023-12-14 16:00:00
2023S006905    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,95007,Quatre Camins,0014 0014,Tuesday,2023,11,November,21,8,Morning,No és causa del  vianant,Motorcycle,NHX110WH,HONDA,Red,B,15,427329.24,4584728.49,2.129398099,41.408972447,2023-11-21 08:00:00
2023S003517    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,95007,Quatre Camins,0035 0035,Tuesday,2023,6,June,13,15,Afternoon,No és causa del  vianant,Motorcycle,S02,SILENCE,Red,A,6,427352.74,4584741.11,2.12967772,41.409088236,2023-06-13 15:00:00
2023S005846    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,95007,Quatre Camins,0103 0103,Wednesday,2023,10,October,4,14,Afternoon,No és causa del  vianant,Motorcycle,SH 125,HONDA,Brown,B,1,427735.16,4585172.94,2.134201131,41.413012037,2023-10-04 14:00:00
2023S007410    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101008,Tibidabo,0001 0001,Thursday,2023,12,December,14,14,Afternoon,No és causa del  vianant,Motorcycle,FSH125,HONDA,Black,A,3,427926.95,4584909.89,2.136527067,41.410660087,2023-12-14 14:00:00
2023S006575    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101008,Tibidabo,0001 0001,Monday,2023,11,November,6,17,Afternoon,No és causa del  vianant,Bus,IETRAM (LOW ENTRY CITY,IRIZAR E-MOBILITY,Red,D,27,427926.95,4584909.89,2.136527067,41.410660087,2023-11-06 17:00:00
2023S006090    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101008,Tibidabo,0002 0004,Saturday,2023,10,October,14,20,Afternoon,No és causa del  vianant,Motorcycle,WW125A,HONDA,White,B,10,427961.56,4584846.31,2.136948701,41.410090553,2023-10-14 20:00:00
2023S007529    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101008,Tibidabo,0012 0012,Tuesday,2023,12,December,19,11,Morning,No és causa del  vianant,Car,A4,AUDI,Gray,B,59,427894.59,4584997.56,2.136129471,41.41144679,2023-12-19 11:00:00
2023S006425    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101008,Tibidabo,0031 0031,Monday,2023,10,October,30,15,Afternoon,No és causa del  vianant,Motorcycle,GPD125-A,YAMAHA,Gray,B,15,427782.28,4585202.75,2.134761317,41.413284761,2023-10-30 15:00:00
2023S004662    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101008,Tibidabo,0031 0031,Tuesday,2023,8,August,1,12,Morning,No és causa del  vianant,Motorcycle,LIBERTY 125 RST,PIAGGIO,Black,B,7,427782.28,4585202.75,2.134761317,41.413284761,2023-08-01 12:00:00
2023S006107    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101008,Tibidabo,0050 0050,Monday,2023,10,October,16,6,Morning,No és causa del  vianant,Motorcycle,YP125A (X-MAX 125),YAMAHA,Black,B,35,427621.97,4585406.98,2.132818907,41.415109743,2023-10-16 06:00:00
2023S000693    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101008,Tibidabo,0050 0050,Saturday,2023,2,February,4,12,Morning,No és causa del  vianant,Moped,ES2,ASKOL,White,A,13,427668.15,4585388.23,2.133373667,41.41494503,2023-02-04 12:00:00
2023S001733    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101008,Tibidabo,0057 0057,Sunday,2023,3,March,26,4,Night,No és causa del  vianant,Car,COOPER,MINI,Black,B,24,427354.86,4585384.24,2.129625824,41.41488082,2023-03-26 04:00:00
2023S000827    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101008,Tibidabo,0073 0073,Friday,2023,2,February,10,21,Afternoon,No és causa del  vianant,Car,SANDERO,DACIA,White,B,7,427358.67,4585496.79,2.129657886,41.415894853,2023-02-10 21:00:00
2023S006889    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,113007,Escoles Pies,0101B0101B,Monday,2023,11,November,20,17,Afternoon,No és causa del  vianant,Car,SHARAN,VOLKSWAGEN,Gray,B,36,427201.39,4584126.42,2.127941051,41.403538286,2023-11-20 17:00:00
