Case_Number,District_Code,District_Name,Neighborhood_Code,Neighborhood_Name,Street_Code,Street_Name,Postal_Code,Day_of_Week,Year,Month_Code,Month_Name,Day_of_Month,Shift_Description,Hour_of_Day,Pedestrian_Cause_Description,Involved_Vehicle_Type,Gender_Description,Age,Person_Type_Description,Pedestrian_Accident_Location_Description,Pedestrian_Movement_Reason_Description,Driver_Movement_Reason_Description,Victimization_Description,UTM_X_Coordinate,UTM_Y_Coordinate,Longitude,Latitude
2023S002787    ,3,Sants-Montjuïc,16,la Bordeta,169409,Corts Catalanes,0185 0185,Wednesday,2023,5,May,10,Afternoon,16,No és causa del  vianant,Veh. mobilitat personal amb motor,Man,33,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Medical assistance at accident site,428206.42,4580224.24,2.140426203,41.368483216
2023S002788    ,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701266,Litoral (Llobregat),000650000,Wednesday,2023,5,May,10,Afternoon,17,No és causa del  vianant,Motorcycle,Man,51,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,434313.7,4583894.96,2.213047001,41.4020665
2023S002789    ,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,701629,Isaac Newton,0002 0002,Wednesday,2023,5,May,10,Afternoon,16,No és causa del  vianant,Car,Man,41,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Hospitalization up to 24 hours,427052.99,4584880.78,2.126074875,41.41031902
2023S002790    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,28000,Augusta,0215 0215,Wednesday,2023,5,May,10,Afternoon,19,No és causa del  vianant,Motorcycle,Woman,38,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,427986.52,4583479.44,2.137410019,41.397781944
2023S002791    ,8,Nou Barris,45,Porta,242000,Ciutat de Mallorca,0027 0029,Wednesday,2023,5,May,10,Afternoon,17,Desobeir el senyal del semàfor,Motorcycle,Woman,38,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431442.73,4587357.14,2.178311253,41.433009391
2023S002792    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,144601,Diagonal,0550 0556,Wednesday,2023,5,May,10,Morning,12,No és causa del  vianant,Veh. mobilitat personal amb motor,Woman,53,Pedestrian,En pas regulat per semàfor                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,429144.63,4583098.78,2.151307076,41.394456414
2023S002793    ,2,Eixample,7,la Dreta de l'Eixample,350308,València,0269 0269,Wednesday,2023,5,May,10,Afternoon,18,No és causa del  vianant,Ciclomotor,Man,62,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430310.82,4583051.57,2.165260989,41.394133169
2023S002794    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,196900,Marià Cubí,0178 0178,Wednesday,2023,5,May,10,Afternoon,20,No és causa del  vianant,Motorcycle,Man,29,Driver,Desconegut                                                                                                                                            ,Unknown,In itínere,Minor injury: Hospitalization up to 24 hours,428580.93,4583190.96,2.144553964,41.395236755
2023S002795    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,363809,Villarroel,0137 0139,Wednesday,2023,5,May,10,Afternoon,18,No és causa del  vianant,Bus,Woman,63,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,429418.19,4582228.54,2.154680509,41.386642529
2023S002796    ,9,Sant Andreu,63,Navas,297001,Sant Antoni Maria Claret,0263 0263,Wednesday,2023,5,May,10,Night,23,No és causa del  vianant,Motorcycle,Man,30,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Hospitalization up to 24 hours,431768.44,4585618.91,2.182405569,41.417381485
2023S002797    ,8,Nou Barris,49,Canyelles,701267,Dalt (Besòs),001340000,Thursday,2023,5,May,11,Morning,7,No és causa del  vianant,Motorcycle,Man,44,Driver,Desconegut                                                                                                                                            ,Unknown,In itínere,Minor injury: Hospitalization up to 24 hours,429885.48,4588089.59,2.159589353,41.439471757
2023S002798    ,3,Sants-Montjuïc,18,Sants,366206,Viriat,0043 0043,Thursday,2023,5,May,11,Morning,10,No és causa del  vianant,Ciclomotor,Woman,48,Driver,Desconegut                                                                                                                                            ,Unknown,In itínere,Minor injury: Refused medical assistance,428245.69,4581555.63,2.140738031,41.380478085
2023S002799    ,2,Eixample,6,la Sagrada Família,142300,Gaudí,0024 0024,Thursday,2023,5,May,11,Morning,11,No és causa del  vianant,Motorcycle,Man,50,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Medical assistance at accident site,431089.06,4584377.39,2.174418284,41.406141516
2023S002800    ,3,Sants-Montjuïc,11,el Poble-sec,288408,Roser,0014 0014,Thursday,2023,5,May,11,Morning,11,No és causa del  vianant,Veh. mobilitat personal amb motor,Woman,56,Pedestrian,Fora del pas                                                                                                                                          ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,430429.7,4580806.0,2.166940858,41.3739183
2023S002801    ,2,Eixample,6,la Sagrada Família,144601,Diagonal,0322 0322,Thursday,2023,5,May,11,Morning,11,No és causa del  vianant,Veh. mobilitat personal amb motor,Woman,29,Driver,Desconegut                                                                                                                                            ,Unknown,In itínere,Minor injury: Hospitalization up to 24 hours,431175.97,4583782.38,2.175525672,41.400789898
2023S002802    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes,0687 0689,Thursday,2023,5,May,11,Morning,13,No és causa del  vianant,Car,Woman,79,Pedestrian,En pas regulat per semàfor                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,431363.28,4583313.93,2.177819397,41.396586731
2023S002803    ,10,Sant Martí,73,la Verneda i la Pau,343200,Trajana,0042 0042,Thursday,2023,5,May,11,Morning,13,No és causa del  vianant,Motorcycle,Man,48,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Hospitalization up to 24 hours,433475.99,4586760.69,2.202710787,41.427808435
2023S002804    ,4,Les Corts,19,les Corts,278302,Reina Maria Cristina,9997 9997,Thursday,2023,5,May,11,Morning,13,No és causa del  vianant,Bus,Woman,60,Passenger,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,427112.71,4582502.61,2.127075797,41.388905266
2023S002805    ,9,Sant Andreu,63,Navas,57904,Campo Florido,0005 0005,Thursday,2023,5,May,11,Morning,12,Others,Bicicleta,Man,39,Driver,Fora del pas                                                                                                                                          ,Unknown,Oci i entreteniment,Minor injury: Hospitalization up to 24 hours,431863.3,4586084.57,2.183488079,41.421583589
2023S002806    ,2,Eixample,9,la Nova Esquerra de l'Eixample,191204,Mallorca,0039 0039,Thursday,2023,5,May,11,Afternoon,15,No és causa del  vianant,Motorcycle,Man,24,Driver,Desconegut                                                                                                                                            ,Unknown,Oci i entreteniment,Minor injury: Hospitalization up to 24 hours,428879.49,4581838.15,2.148283908,41.383078949
2023S002807    ,9,Sant Andreu,60,Sant Andreu,78700,Cinca,0035 0035,Thursday,2023,5,May,11,Afternoon,14,No és causa del  vianant,Car,Man,13,Pedestrian,En pas sense regular                                                                                                                                  ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,432587.03,4587974.61,2.191937177,41.438667664
2023S002808    ,2,Eixample,9,la Nova Esquerra de l'Eixample,227800,Nicaragua,0001B0001B,Thursday,2023,5,May,11,Afternoon,16,No és causa del  vianant,Veh. mobilitat personal amb motor,Man,17,Driver,Desconegut                                                                                                                                            ,Unknown,Unknown,Minor injury: Hospitalization up to 24 hours,428500.64,4581652.19,2.143775351,41.381370475
